summary_scope,group_type,group_value,feature,feature_stage,feature_type,unit,count,missing_rate,min,max,mean,std,p05,p50,p95,p99,baseline_filter,notes
base_high_confidence_engine_running,operating_state,post_warmup__deceleration,intake_temp_stability,deterministic,rolling,degC,50326,0.031839,0.000000,36.628752,2.474532,3.302731,0.789049,1.666893,7.752196,19.452565,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,coolant_slope,deterministic,diff,degC/s,23166,0.000000,-1.000000,1.000000,0.017914,0.192406,0.000000,0.000000,0.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,coolant_ambient_delta,deterministic,rowwise,degC,23164,0.000086,43.000000,103.000000,78.371007,11.127147,62.000000,75.000000,97.000000,100.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,coolant_stability,deterministic,rolling,degC,21701,0.063239,0.000000,4.497331,0.421281,0.482298,0.000000,0.415450,1.147830,2.831372,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,intake_ambient_delta,deterministic,rowwise,degC,23164,0.000086,-23.000000,118.000000,7.171602,6.161468,3.000000,6.000000,13.000000,26.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,intake_temp_slope,deterministic,diff,degC/s,23166,0.000000,-69.000000,26.000000,-0.276159,2.731265,-3.000000,0.000000,2.000000,4.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,maf_derived_air_load_raw,deterministic,raw_proxy,g/rev_proxy,23166,0.000000,0.000000,4.663087,1.456829,0.499393,0.695018,1.391093,2.132093,2.183976,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,map_derived_air_load_raw,deterministic,raw_proxy,rpm*kPa/K,23166,0.000000,34.342255,2795.128774,1329.290430,430.454191,657.826255,1299.786380,2144.662412,2493.452308,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,maf_map_cohesion,baseline_final,cohesion,zscore_abs_diff,23166,0.000000,0.000254,15.724381,1.006534,0.811475,0.083237,0.785188,2.457604,3.242032,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,speed_density_maf_residual,baseline_final,residual,g/s,23166,0.000000,-27.838480,79.178345,11.519905,16.347292,-5.033219,7.503341,46.788619,61.435383,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,map_slope,deterministic,diff,kPa/s,23166,0.000000,-138.000000,135.000000,-0.080981,24.400946,-40.000000,0.000000,41.000000,74.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,map_stability,deterministic,rolling,kPa,22125,0.044937,1.337845,56.299853,29.824429,9.599779,12.328203,30.840596,43.793526,48.028691,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,accel_pedal_mean,deterministic,rowwise,percent,23166,0.000000,14.100000,84.700000,35.951435,21.780862,14.300000,36.650000,77.450000,78.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,accel_pedal_channel_delta,deterministic,rowwise,percent,23166,0.000000,0.000000,63.500000,1.170219,3.455667,0.000000,0.400000,3.900000,16.640000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,accel_pedal_channel_ratio,deterministic,rowwise,ratio,23166,0.000000,0.181701,4.572414,0.990222,0.137813,0.956960,0.980198,1.021370,1.401981,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,pedal_slope,deterministic,diff,percent/s,23166,0.000000,-63.700000,62.000000,-0.608387,9.206196,-15.700000,0.000000,10.200000,27.850000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,engine_on_flag,deterministic,rowwise,flag,23166,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,rpm_slope,deterministic,diff,rpm/s,23166,0.000000,-1569.000000,2077.000000,27.252309,164.743848,-23.000000,15.000000,185.750000,712.700000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,idle_flag,deterministic,rowwise,flag,23166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,idle_rpm_stability,deterministic,rolling,rpm,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,segment_gap_seconds,deterministic,gap_proxy,s,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,cold_soak_candidate_flag,deterministic,rowwise,flag,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__high_load,intake_temp_stability,deterministic,rolling,degC,22534,0.027281,0.000000,27.353462,1.740713,2.174043,0.683088,1.372397,2.879042,15.195490,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,coolant_slope,deterministic,diff,degC/s,8683,0.000691,-1.000000,1.000000,0.004261,0.130052,0.000000,0.000000,0.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,coolant_ambient_delta,deterministic,rowwise,degC,8689,0.000000,51.000000,95.000000,76.764760,9.344844,65.000000,73.000000,91.000000,93.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,coolant_stability,deterministic,rolling,degC,7052,0.188399,0.000000,2.739696,0.333044,0.323610,0.000000,0.403376,0.767268,1.606604,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,intake_ambient_delta,deterministic,rowwise,degC,8689,0.000000,-21.000000,124.000000,10.044309,9.881014,-1.000000,9.000000,20.000000,52.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,intake_temp_slope,deterministic,diff,degC/s,8683,0.000691,-61.000000,65.000000,-0.099505,4.064018,-1.000000,0.000000,1.000000,4.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,maf_derived_air_load_raw,deterministic,raw_proxy,g/rev_proxy,8689,0.000000,0.000000,4.539901,0.551929,0.152958,0.507710,0.545682,0.612281,0.968659,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,map_derived_air_load_raw,deterministic,raw_proxy,rpm*kPa/K,8689,0.000000,5.827062,1374.341774,279.171047,64.904016,241.860264,266.751728,348.829474,504.832090,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,maf_map_cohesion,baseline_final,cohesion,zscore_abs_diff,8689,0.000000,0.001153,15.258263,0.849455,0.497844,0.493387,0.841858,1.091909,1.985801,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,speed_density_maf_residual,baseline_final,residual,g/s,8689,0.000000,-24.616949,22.009334,-0.937965,1.789254,-2.560997,-1.065861,1.127629,4.975675,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,map_slope,deterministic,diff,kPa/s,8683,0.000691,-99.000000,100.000000,-0.557872,7.319365,-1.000000,0.000000,1.000000,6.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,map_stability,deterministic,rolling,kPa,7120,0.180573,0.129099,39.949276,6.356361,6.936431,1.124333,3.756539,20.839318,34.245412,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,accel_pedal_mean,deterministic,rowwise,percent,8687,0.000230,14.100000,54.500000,14.865045,2.560657,14.300000,14.300000,17.450000,26.128000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,accel_pedal_channel_delta,deterministic,rowwise,percent,8687,0.000230,0.000000,35.700000,0.444814,1.003191,0.000000,0.400000,0.400000,2.400000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,accel_pedal_channel_ratio,deterministic,rowwise,ratio,8687,0.000230,0.283133,2.163265,0.981951,0.048481,0.972414,0.972414,1.026846,1.055172,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,pedal_slope,deterministic,diff,percent/s,8682,0.000806,-40.400000,34.150000,0.167018,2.129298,-0.200000,0.000000,1.200000,8.119000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,engine_on_flag,deterministic,rowwise,flag,8689,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,rpm_slope,deterministic,diff,rpm/s,8683,0.000691,-960.000000,1181.000000,7.410918,114.079043,-61.000000,0.000000,139.900000,472.080000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,idle_flag,deterministic,rowwise,flag,8689,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,idle_rpm_stability,deterministic,rolling,rpm,4629,0.467257,0.421637,563.387463,35.939773,60.960609,0.788811,2.118700,118.249105,335.075355,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,segment_gap_seconds,deterministic,gap_proxy,s,2,0.999770,7.000000,10.000000,8.500000,2.121320,7.150000,8.500000,9.850000,9.970000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,cold_soak_candidate_flag,deterministic,rowwise,flag,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__idle,intake_temp_stability,deterministic,rolling,degC,8150,0.062032,0.618683,34.337086,4.058456,5.109441,1.006953,2.108766,17.243721,21.068955,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,coolant_slope,deterministic,diff,degC/s,78701,0.000076,-1.000000,2.000000,0.005527,0.169257,0.000000,0.000000,0.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,coolant_ambient_delta,deterministic,rowwise,degC,78667,0.000508,43.000000,108.000000,78.667014,11.010511,64.000000,76.000000,96.000000,100.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,coolant_stability,deterministic,rolling,degC,74189,0.057403,0.000000,4.879190,0.421187,0.488937,0.000000,0.415450,1.314414,2.658614,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,intake_ambient_delta,deterministic,rowwise,degC,78667,0.000508,-34.000000,130.000000,6.406613,4.068329,2.000000,6.000000,13.000000,20.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,intake_temp_slope,deterministic,diff,degC/s,78701,0.000076,-58.000000,18.000000,-0.002433,0.892075,-1.000000,0.000000,1.000000,2.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,maf_derived_air_load_raw,deterministic,raw_proxy,g/rev_proxy,78707,0.000000,0.000000,6.987097,0.809491,0.291625,0.502597,0.734735,1.325984,1.827484,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,map_derived_air_load_raw,deterministic,raw_proxy,rpm*kPa/K,78707,0.000000,16.885007,1980.100928,786.337056,296.492902,325.148582,745.495287,1351.864257,1525.621165,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,maf_map_cohesion,baseline_final,cohesion,zscore_abs_diff,78707,0.000000,0.000007,23.723767,0.525132,0.451327,0.040603,0.452545,1.419129,1.988251,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,speed_density_maf_residual,baseline_final,residual,g/s,78707,0.000000,-27.000488,45.151277,-0.152127,3.995062,-3.330363,-1.213967,9.815166,14.768460,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,map_slope,deterministic,diff,kPa/s,78701,0.000076,-107.000000,106.000000,0.025489,7.155798,-7.000000,0.000000,8.000000,23.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,map_stability,deterministic,rolling,kPa,76132,0.032716,0.000000,53.754650,17.364820,9.936458,2.984785,16.411546,35.515705,41.686399,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,accel_pedal_mean,deterministic,rowwise,percent,78707,0.000000,14.100000,77.450000,18.382207,8.525719,14.300000,14.300000,39.400000,48.200000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,accel_pedal_channel_delta,deterministic,rowwise,percent,78707,0.000000,0.000000,58.400000,0.536533,1.465770,0.000000,0.400000,0.800000,4.700000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,accel_pedal_channel_ratio,deterministic,rowwise,ratio,78707,0.000000,0.249558,4.655172,0.981929,0.073203,0.972414,0.972414,1.016736,1.099218,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,pedal_slope,deterministic,diff,percent/s,78701,0.000076,-52.950000,56.100000,-0.002853,3.146097,-1.800000,0.000000,2.300000,10.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,engine_on_flag,deterministic,rowwise,flag,78707,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,rpm_slope,deterministic,diff,rpm/s,78701,0.000076,-1061.000000,1142.000000,-0.505966,45.344061,-16.000000,0.000000,17.000000,60.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,idle_flag,deterministic,rowwise,flag,78707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,idle_rpm_stability,deterministic,rolling,rpm,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,segment_gap_seconds,deterministic,gap_proxy,s,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,cold_soak_candidate_flag,deterministic,rowwise,flag,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,post_warmup__steady_driving,intake_temp_stability,deterministic,rolling,degC,77604,0.014014,0.000000,33.658737,1.620430,2.288081,0.426522,1.236338,2.833217,15.580246,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,coolant_slope,deterministic,diff,degC/s,10940,0.000365,-1.000000,2.000000,0.076051,0.272489,0.000000,0.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,coolant_ambient_delta,deterministic,rowwise,degC,10941,0.000274,2.000000,84.000000,40.750754,19.468470,9.000000,42.000000,70.000000,77.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,coolant_stability,deterministic,rolling,degC,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,intake_ambient_delta,deterministic,rowwise,degC,10941,0.000274,-39.000000,117.000000,6.199982,7.671241,-4.000000,6.000000,13.000000,26.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,intake_temp_slope,deterministic,diff,degC/s,10940,0.000365,-54.000000,43.000000,-0.222121,2.925942,-3.000000,0.000000,2.000000,4.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,maf_derived_air_load_raw,deterministic,raw_proxy,g/rev_proxy,10944,0.000000,0.000000,6.370213,0.920721,0.332186,0.534331,0.869729,1.530559,1.985046,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,map_derived_air_load_raw,deterministic,raw_proxy,rpm*kPa/K,10944,0.000000,36.642503,1839.716518,633.671490,238.749403,318.430928,599.248849,1087.437639,1396.006356,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,maf_map_cohesion,baseline_final,cohesion,zscore_abs_diff,10944,0.000000,0.000057,21.585124,1.073601,0.937152,0.065867,0.830846,2.540191,3.495501,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,speed_density_maf_residual,baseline_final,residual,g/s,10944,0.000000,-26.118782,57.764335,4.125191,7.367217,-4.510540,2.060997,17.185429,25.685173,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,map_slope,deterministic,diff,kPa/s,10940,0.000365,-124.000000,116.000000,-0.183638,21.134523,-37.000000,0.000000,31.000000,55.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,map_stability,deterministic,rolling,kPa,8578,0.216192,0.000000,47.708212,15.256146,8.595643,3.230635,14.196642,29.484372,36.979088,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,accel_pedal_mean,deterministic,rowwise,percent,10944,0.000000,14.100000,68.000000,30.532036,12.175103,14.300000,31.600000,49.000000,56.700000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,accel_pedal_channel_delta,deterministic,rowwise,percent,10944,0.000000,0.000000,46.700000,1.495614,3.545334,0.000000,0.400000,6.600000,19.600000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,accel_pedal_channel_ratio,deterministic,rowwise,ratio,10944,0.000000,0.231908,4.170213,1.003119,0.174605,0.903533,0.987421,1.108608,1.834575,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,pedal_slope,deterministic,diff,percent/s,10940,0.000365,-53.700000,51.750000,-0.079470,10.575327,-20.400000,0.000000,17.200000,30.600000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,engine_on_flag,deterministic,rowwise,flag,10944,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,rpm_slope,deterministic,diff,rpm/s,10940,0.000365,-1153.000000,1195.000000,15.298629,222.880498,-501.050000,25.000000,316.000000,584.220000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,idle_flag,deterministic,rowwise,flag,10944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,idle_rpm_stability,deterministic,rolling,rpm,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,segment_gap_seconds,deterministic,gap_proxy,s,1,0.999909,36633.000000,36633.000000,36633.000000,0.000000,36633.000000,36633.000000,36633.000000,36633.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,cold_soak_candidate_flag,deterministic,rowwise,flag,1,0.999909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__acceleration,intake_temp_stability,deterministic,rolling,degC,9320,0.148392,0.000000,25.741738,2.564418,3.136305,0.812291,1.835579,8.441669,18.325054,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,coolant_slope,deterministic,diff,degC/s,13304,0.000451,-1.000000,1.000000,0.087943,0.286391,0.000000,0.000000,1.000000,1.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,coolant_ambient_delta,deterministic,rowwise,degC,13306,0.000301,2.000000,82.000000,42.148655,18.592026,11.000000,42.000000,71.000000,78.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,coolant_stability,deterministic,rolling,degC,0,1.000000,,,,,,,,,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,intake_ambient_delta,deterministic,rowwise,degC,13306,0.000301,-35.000000,85.000000,4.052382,5.551741,-3.000000,4.000000,11.000000,18.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,intake_temp_slope,deterministic,diff,degC/s,13304,0.000451,-47.000000,81.000000,-0.132817,1.473878,-2.000000,0.000000,2.000000,4.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,maf_derived_air_load_raw,deterministic,raw_proxy,g/rev_proxy,13310,0.000000,0.000000,3.554430,0.734727,0.259082,0.503622,0.615501,1.157207,1.468507,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,map_derived_air_load_raw,deterministic,raw_proxy,rpm*kPa/K,13310,0.000000,7.024545,1822.488680,477.335200,169.302191,297.649769,425.682843,772.887575,1053.624117,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,maf_map_cohesion,baseline_final,cohesion,zscore_abs_diff,13310,0.000000,0.000075,11.995062,0.935446,0.801804,0.060738,0.678335,2.327306,2.828623,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,speed_density_maf_residual,baseline_final,residual,g/s,13310,0.000000,-22.315922,52.126361,2.648343,5.536374,-2.951879,0.383231,13.239809,18.458384,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,map_slope,deterministic,diff,kPa/s,13304,0.000451,-107.000000,114.000000,-0.434230,9.263344,-9.000000,0.000000,9.000000,27.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,map_stability,deterministic,rolling,kPa,11298,0.151165,0.685607,42.793935,15.798631,8.816268,4.006131,14.592884,32.069588,38.324368,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,accel_pedal_mean,deterministic,rowwise,percent,13309,0.000075,14.100000,64.900000,18.138091,7.967640,14.300000,14.300000,36.700000,49.000000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
base_high_confidence_engine_running,operating_state,warmup__deceleration,accel_pedal_channel_delta,deterministic,rowwise,percent,13309,0.000075,0.000000,36.100000,0.753032,1.861814,0.000000,0.400000,2.400000,10.200000,condition_confidence == high; engine_on_flag == 1; thermal_state != unknown; child_state != unknown,
